to_label,transition_time,label,experiment_id,architecture,cut_layer,batch_size,epochs,learning_rate
To 7,0.000382824657551,7,104,784_256_128_64_10,1,64,3,0.01
To 7,0.0003660056680281,7,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003726663222251,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003791379075034,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003906917850873,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.000372618161316,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003692815561249,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003747094203444,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003678984253872,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003700225471376,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.000367001315393,8,104,784_256_128_64_10,1,64,3,0.01
To 8,0.0003664636558481,8,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003666973114013,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003662116599805,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003725659899315,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.000368162011806,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003679316432171,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003744117568147,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003634119499421,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.000376992285376,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0003746505453115,9,104,784_256_128_64_10,1,64,3,0.01
To 9,0.0004275904608734,9,104,784_256_128_64_10,1,64,3,0.01
To 0,0.000347387850584,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003628249672947,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.000339873492978,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003437545255892,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.000355560931361,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003467467698183,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003481311177609,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003472107749611,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003476516487672,0,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0003571447245634,0,89,784_256_128_64_10,1,16,5,0.001
To 1,0.000346064386121,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003560880341588,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003427747630329,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003499134656125,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003515956415473,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003452814953375,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003469193853983,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003505133416525,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003551407901235,1,89,784_256_128_64_10,1,16,5,0.001
To 1,0.0003479752295687,1,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003500872538839,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003461283476354,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003620908455556,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.000351594104468,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003532618899128,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003439402744449,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003470188875656,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003503421593827,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003504585389557,2,89,784_256_128_64_10,1,16,5,0.001
To 2,0.0003465208460073,2,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003487507797277,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003457045527835,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003477310450844,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003456686948177,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003493071889426,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003490636706046,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003461208201718,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003475063717877,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003634175352662,3,89,784_256_128_64_10,1,16,5,0.001
To 3,0.0003488594764157,3,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003447328178183,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003540641228822,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003612787400469,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.00035131731413,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003539821599171,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003502434579798,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003519131999813,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003493316855627,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003475056716854,4,89,784_256_128_64_10,1,16,5,0.001
To 4,0.0003495781263823,4,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003457439851724,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003470564336501,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003547209182935,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003457960933869,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003462547855079,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003483134082734,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003531909802727,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003481420733193,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003516176952818,5,89,784_256_128_64_10,1,16,5,0.001
To 5,0.0003511051539431,5,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003551358000608,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003502117162753,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003524532286219,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003562190390886,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003732890935632,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003498964839511,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003475307763277,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003454977625921,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003514727916633,6,89,784_256_128_64_10,1,16,5,0.001
To 6,0.0003493015644914,6,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003541108901168,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003462020485681,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.000350008953218,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003517887455413,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.000358755593179,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003510503310793,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003554863016396,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003745090044461,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003531163204287,7,89,784_256_128_64_10,1,16,5,0.001
To 7,0.0003510036548336,7,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003496555799848,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003572168866108,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003473234143383,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003481844502231,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003512847908346,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003502596287205,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003477876606513,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003621187919998,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003520933303805,8,89,784_256_128_64_10,1,16,5,0.001
To 8,0.0003549674378723,8,89,784_256_128_64_10,1,16,5,0.001
To 9,0.000345586544449,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003530738704942,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003498263183644,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003484304925174,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003572830761836,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003479152143067,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003549132562711,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003520804958939,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003480851463389,9,89,784_256_128_64_10,1,16,5,0.001
To 9,0.0003470439440905,9,89,784_256_128_64_10,1,16,5,0.001
To 0,0.0002389486442122,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002379278222957,0,42,784_128_32_10,1,128,5,0.01
To 0,0.000231797338028,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002403452844903,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002365251341056,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002331632823821,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002374735075173,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002336895097392,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002353796220668,0,42,784_128_32_10,1,128,5,0.01
To 0,0.0002349546871125,0,42,784_128_32_10,1,128,5,0.01
To 1,0.0002396437836626,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002332126964865,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002329438795026,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002357755026728,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002375907664582,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002363260310285,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002373585013215,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002360256483583,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002324877099233,1,42,784_128_32_10,1,128,5,0.01
To 1,0.0002367130465567,1,42,784_128_32_10,1,128,5,0.01
To 2,0.0002362559605257,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002375003141778,2,42,784_128_32_10,1,128,5,0.01
To 2,0.000234752762249,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002372018086216,2,42,784_128_32_10,1,128,5,0.01
To 2,0.000235091596791,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002353221930695,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002367665801043,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002341690725923,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002369306094098,2,42,784_128_32_10,1,128,5,0.01
To 2,0.0002383315551237,2,42,784_128_32_10,1,128,5,0.01
To 3,0.000237302677709,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002330680532325,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002388056837458,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002381402265217,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002453627380421,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002419193266489,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002374024543986,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002359852757273,3,42,784_128_32_10,1,128,5,0.01
To 3,0.0002315890298,3,42,784_128_32_10,1,128,5,0.01
To 3,0.000245970350797,3,42,784_128_32_10,1,128,5,0.01
To 4,0.0002372458285177,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002377046183354,4,42,784_128_32_10,1,128,5,0.01
To 4,0.000239874816842,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002477010991238,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002335137724447,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002351663821796,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002353006777727,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002389586622206,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002340725754613,4,42,784_128_32_10,1,128,5,0.01
To 4,0.0002407642862071,4,42,784_128_32_10,1,128,5,0.01
To 5,0.0002322170750673,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002414022217491,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002407443564031,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002478803190333,5,42,784_128_32_10,1,128,5,0.01
To 5,0.000234229429171,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002396299255665,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002377913272088,5,42,784_128_32_10,1,128,5,0.01
To 5,0.000234298981153,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002426954577181,5,42,784_128_32_10,1,128,5,0.01
To 5,0.0002372935526691,5,42,784_128_32_10,1,128,5,0.01
To 6,0.0002372273893067,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002361563426236,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002320274390088,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002355365033999,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002386460951649,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002379622345664,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002414627443703,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002384902490792,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002429302178281,6,42,784_128_32_10,1,128,5,0.01
To 6,0.0002369419557255,6,42,784_128_32_10,1,128,5,0.01
To 7,0.0002333451225047,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002376668461776,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002364578334249,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002368434469527,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002384747406025,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002365515913282,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002341604505817,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002373747405093,7,42,784_128_32_10,1,128,5,0.01
To 7,0.0002377746788598,7,42,784_128_32_10,1,128,5,0.01
To 7,0.000240710097995,7,42,784_128_32_10,1,128,5,0.01
To 8,0.0002362308975582,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002359176828593,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002384304722797,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002397321076061,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002353051382114,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002438580949244,8,42,784_128_32_10,1,128,5,0.01
To 8,0.000233855512407,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002375030829236,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002424598501623,8,42,784_128_32_10,1,128,5,0.01
To 8,0.0002354337480475,8,42,784_128_32_10,1,128,5,0.01
To 9,0.0002368872927636,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002401446202682,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002325391321974,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002393536443627,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002352389982744,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002379002475215,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002355700918106,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002327206518321,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002336953137371,9,42,784_128_32_10,1,128,5,0.01
To 9,0.0002355813980102,9,42,784_128_32_10,1,128,5,0.01
To 0,0.0002234159239305,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002248327889128,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002312248523622,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002289235395173,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002210177249789,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002279013203908,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002235955798748,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002303638571394,0,45,784_128_32_10,1,128,5,0.001
To 0,0.000220677306715,0,45,784_128_32_10,1,128,5,0.001
To 0,0.0002223965694124,0,45,784_128_32_10,1,128,5,0.001
To 1,0.0002243882036602,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002224331088946,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002251202897513,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002227870015909,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002264420120298,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002271139799658,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002246751940674,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002223795911687,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002212981665037,1,45,784_128_32_10,1,128,5,0.001
To 1,0.0002232426839159,1,45,784_128_32_10,1,128,5,0.001
To 2,0.0002304905364752,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002284018497226,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002257024640355,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002258226827338,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002231652289375,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002243417279027,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002220035942392,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002215667133406,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002255429026162,2,45,784_128_32_10,1,128,5,0.001
To 2,0.0002233330403414,2,45,784_128_32_10,1,128,5,0.001
To 3,0.0002249302020525,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002307212827372,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002233632468735,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002229917560622,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002256279371901,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002204489133343,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002262067607682,3,45,784_128_32_10,1,128,5,0.001
To 3,0.000223511240075,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002182809156957,3,45,784_128_32_10,1,128,5,0.001
To 3,0.0002231700303124,3,45,784_128_32_10,1,128,5,0.001
To 4,0.0002235025423586,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002202251695622,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002213936081456,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002301989357762,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002322073551838,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002233742666226,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002365707120481,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002301370190156,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002210679869193,4,45,784_128_32_10,1,128,5,0.001
To 4,0.0002248006903606,4,45,784_128_32_10,1,128,5,0.001
To 5,0.0002204675038173,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002235826032214,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002306389655185,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002307549270386,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002255000967615,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002252242324724,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002293249981551,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002235824565941,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002332433343936,5,45,784_128_32_10,1,128,5,0.001
To 5,0.0002281326873629,5,45,784_128_32_10,1,128,5,0.001
To 6,0.0002264055338772,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002213450176672,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002232484731469,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002314103176007,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002272342038213,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002233213838507,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002227856428284,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002184580722963,6,45,784_128_32_10,1,128,5,0.001
To 6,0.000223743682467,6,45,784_128_32_10,1,128,5,0.001
To 6,0.0002224078853644,6,45,784_128_32_10,1,128,5,0.001
To 7,0.0002239755149117,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002217783976641,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002225465802557,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002207559477946,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002231291078021,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002214737449373,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002235168156378,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002242175274722,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002261410272848,7,45,784_128_32_10,1,128,5,0.001
To 7,0.0002220898384415,7,45,784_128_32_10,1,128,5,0.001
To 8,0.0002325873915716,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002204076135496,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002215277288377,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002203866055137,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002252842576084,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002262649146436,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002355161640379,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002286613377091,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002254549707395,8,45,784_128_32_10,1,128,5,0.001
To 8,0.0002204140973786,8,45,784_128_32_10,1,128,5,0.001
To 9,0.0002216735144251,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002300366182093,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002282010965628,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002243285818526,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002201637298722,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002232701512533,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002270910046419,9,45,784_128_32_10,1,128,5,0.001
To 9,0.000230175227075,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002257826391083,9,45,784_128_32_10,1,128,5,0.001
To 9,0.0002219939801473,9,45,784_128_32_10,1,128,5,0.001
To 0,0.000328989763755,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003316420201217,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003314962473578,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003287485950996,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003260791280761,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003349618478254,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003299679201928,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003466796037899,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003299687736222,0,87,784_256_128_64_10,2,16,5,0.01
To 0,0.0003304955356012,0,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003373464674347,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003292175969572,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003349652316088,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003290530990744,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003361315495926,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.000338497960261,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003295305298595,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003323826831885,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003325956057658,1,87,784_256_128_64_10,2,16,5,0.01
To 1,0.0003326871964146,1,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003277275405282,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003325915110516,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003306416462202,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.000332218393022,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003298807176959,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.000331013044528,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003461096846903,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003301253018245,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003343761449458,2,87,784_256_128_64_10,2,16,5,0.01
To 2,0.0003332689941906,2,87,784_256_128_64_10,2,16,5,0.01
To 3,0.000325134063628,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003280127484956,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003365348603632,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003286594376183,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003262531419514,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003382473823656,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003275111481383,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003314475042951,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003291963737274,3,87,784_256_128_64_10,2,16,5,0.01
To 3,0.0003484736931951,3,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003332017829855,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003299453681408,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003361985777499,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003278008987768,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003340797208872,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003312622453077,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003293169198659,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003283446289829,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.000329816711302,4,87,784_256_128_64_10,2,16,5,0.01
To 4,0.0003316735556732,4,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003340624614798,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003383161954444,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003318101661639,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003410274685273,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003352794596431,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003334456921797,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003340961107241,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003395784337293,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003342835599391,5,87,784_256_128_64_10,2,16,5,0.01
To 5,0.0003352024817115,5,87,784_256_128_64_10,2,16,5,0.01
